Seq,Chest,Height,Waist,Head,Foot,Weight
29566,115.000,175.900,105.100,60.200,26.000,100.900
29567,109.900,178.200,100.800,59.800,27.800,94.000
29568,99.000,176.500,82.400,59.000,25.800,65.600
29569,83.000,166.800,76.500,57.000,24.100,53.300
29570,88.200,177.700,93.300,60.800,29.800,71.400
29571,84.400,169.600,71.500,56.200,25.100,59.400
29572,108.700,175.100,100.500,59.500,27.500,92.900
29573,91.000,173.300,79.900,58.100,26.800,58.800
29574,81.900,178.900,87.700,57.500,28.100,56.000
29575,88.800,166.300,80.700,58.400,24.500,55.700
29576,87.200,179.300,69.000,56.800,27.400,62.900
29577,90.700,174.000,82.500,62.600,27.900,65.900
29578,100.300,184.600,87.200,54.100,28.200,86.700
29579,89.900,181.700,77.900,60.300,28.700,72.900
29580,99.900,168.700,86.100,57.500,25.800,69.100
29581,96.300,171.300,97.200,59.100,25.900,77.500
29582,92.500,178.600,77.700,56.500,26.900,77.200
29583,78.500,163.600,63.900,53.900,24.300,44.600
29584,110.400,175.700,106.500,55.200,26.000,95.700
29585,98.000,179.000,83.700,62.300,28.300,64.900
29586,102.900,174.800,84.900,56.900,26.000,69.600
29587,83.500,183.200,70.000,54.800,26.800,57.000
29588,104.700,172.600,87.300,55.700,27.000,75.900
29589,108.000,181.100,95.200,60.400,29.100,86.200
29590,90.500,164.600,79.500,55.700,25.700,56.900
29591,94.600,179.600,84.100,60.000,27.900,66.200
29592,87.300,180.600,78.300,56.500,26.600,60.100
29593,101.100,174.800,97.700,63.000,27.800,79.200
29594,105.300,183.800,93.700,55.300,27.800,95.300
29595,95.700,169.100,92.100,59.400,26.700,73.900
29596,85.400,170.900,73.200,57.300,26.500,57.400
29597,94.700,162.600,84.300,58.800,25.900,60.800
29598,94.600,170.300,85.700,58.200,26.800,67.700
29599,94.900,176.300,83.100,59.200,27.800,72.900
29600,94.600,169.500,86.800,54.900,25.000,66.800
29601,95.800,178.400,90.800,59.500,27.100,76.800
29602,113.900,174.700,104.000,60.000,26.200,100.400
29603,98.900,169.300,96.500,60.000,25.300,81.000
29604,88.800,175.100,85.500,56.700,25.600,59.200
29605,103.100,172.900,92.100,56.300,26.100,84.600
29606,100.200,168.600,94.600,58.700,25.600,83.900
29607,79.200,163.100,64.400,54.600,25.700,46.500
29608,98.700,181.300,84.900,56.700,26.800,67.900
29609,95.400,172.900,83.000,60.700,28.200,73.100
29610,98.800,176.900,97.000,55.200,27.200,86.600
29611,91.600,166.300,85.300,55.100,25.100,66.300
29612,123.400,186.000,119.300,60.000,30.200,124.400
29613,95.300,174.000,93.500,61.200,26.900,80.100
29614,95.800,171.500,83.000,58.800,26.000,70.000
29615,108.200,179.900,96.500,58.300,26.100,88.000
29616,86.300,170.800,87.900,56.400,25.900,65.700
29617,92.600,181.800,80.100,58.700,27.900,66.700
29618,92.800,168.600,80.600,56.200,23.800,60.000
29619,104.100,175.900,97.000,60.200,27.800,87.200
29620,93.000,174.200,87.600,57.500,27.100,74.400
29621,83.400,174.400,73.100,58.900,25.000,51.400
29622,99.200,176.200,89.600,55.400,26.200,79.200
29623,101.300,176.600,86.900,58.400,27.800,75.700
29624,110.300,174.300,107.300,58.300,25.900,93.900
29625,90.100,176.900,80.100,58.000,28.000,65.200
29626,90.600,170.000,78.000,57.700,25.600,59.000
29627,96.900,177.600,90.600,58.700,26.700,74.100
29628,94.300,180.600,86.000,57.200,27.300,69.500
29629,106.300,171.800,94.200,61.800,26.400,84.500
29630,86.800,176.000,74.500,55.100,25.000,54.000
29631,95.100,177.600,81.300,56.900,27.200,78.800
29632,101.100,176.600,80.100,57.900,26.700,73.100
29633,104.500,176.300,93.000,59.900,25.600,85.000
29634,118.800,177.200,114.900,60.300,27.600,103.600
29635,87.900,169.600,77.400,56.600,24.300,58.000
29636,83.800,172.500,83.900,54.800,24.500,62.500
29637,92.800,172.000,88.200,59.800,25.600,71.300
29638,110.800,178.700,96.700,57.200,26.700,92.500
29639,94.200,174.000,92.300,60.500,26.600,71.900
29640,110.000,171.800,94.900,60.700,26.600,85.900
29641,91.500,178.300,87.100,59.100,25.900,72.000
29642,93.500,185.400,80.400,58.300,28.200,74.200
29643,100.800,177.700,88.900,58.400,27.600,78.000
29644,115.400,175.500,104.600,59.600,26.700,101.900
29645,87.800,172.300,84.500,57.900,27.200,64.400
29646,105.000,175.300,100.300,57.800,27.100,90.400
29647,106.500,179.700,96.300,60.300,27.600,90.300
29648,112.300,193.800,102.700,57.100,29.200,104.700
29649,94.500,184.200,79.600,57.100,27.100,71.100
29650,95.300,171.400,87.200,57.800,28.000,69.000
29651,85.000,171.500,76.000,57.100,27.000,57.800
29652,110.100,175.600,108.000,58.400,29.200,99.800
29653,86.000,172.200,73.100,57.500,26.800,55.900
29654,92.100,170.600,80.100,55.900,29.800,64.200
29655,89.500,174.900,69.800,59.400,25.300,56.500
29656,89.600,174.800,76.600,55.500,26.600,68.300
29657,87.800,167.900,82.300,56.000,26.300,63.200
29658,80.700,170.900,76.500,55.300,25.200,50.600
29659,88.700,176.600,78.700,58.900,27.200,70.400
29660,101.000,166.300,96.500,60.000,24.500,80.800
29661,94.700,169.600,101.500,58.600,28.100,75.200
29662,102.700,181.700,97.300,60.300,27.600,85.100
29663,84.600,172.600,80.200,55.700,26.400,58.600
29664,122.700,181.900,117.700,59.500,26.500,110.700
29665,97.000,165.700,79.800,58.400,24.200,61.100
29666,102.500,173.700,88.600,58.000,28.000,80.200
29667,96.200,161.700,89.000,58.900,26.000,68.100
29668,103.100,183.000,103.700,57.200,26.700,89.400
29669,105.000,177.200,99.300,61.400,28.200,89.600
29670,99.600,172.300,86.700,56.500,26.600,75.000
29671,88.500,168.600,72.400,57.000,24.900,57.300
29672,111.900,182.700,105.700,57.400,29.000,99.900
29673,86.600,175.800,80.800,56.600,27.300,63.200
29674,113.700,175.100,98.700,59.500,25.100,95.500
29675,92.800,177.200,83.900,57.600,27.200,68.000
29676,100.300,167.400,91.200,53.300,25.300,67.200
29677,88.400,167.600,77.100,59.000,25.300,57.800
29678,92.500,178.900,79.400,55.100,27.200,72.600
29679,85.500,167.800,76.300,56.800,25.800,55.900
29680,93.800,175.800,79.200,58.100,25.100,69.400
29681,94.800,170.600,80.700,57.800,25.800,69.300
29682,102.800,179.300,94.600,57.600,30.000,85.300
29683,92.300,178.900,81.600,58.400,24.900,66.700
29684,104.500,175.400,101.900,57.300,25.700,88.500
29685,100.200,175.400,92.200,61.700,25.800,78.300
29686,87.700,173.600,83.800,54.600,25.300,61.800
29687,88.100,173.600,78.900,57.400,28.500,64.800
29688,92.300,175.900,78.000,56.500,25.900,70.200
29689,90.100,175.200,75.100,55.100,27.000,68.500
29690,99.400,171.400,88.000,58.700,25.400,76.200
29691,86.900,174.900,77.200,58.000,25.900,59.500
29692,90.200,178.700,82.500,56.000,25.800,62.100
29693,97.100,167.000,91.200,56.200,25.000,70.400
29694,85.300,177.800,73.700,57.000,26.800,58.400
29695,92.600,167.200,79.900,60.600,25.800,70.500
29696,106.800,170.700,98.100,56.500,27.300,83.600
29697,101.300,170.800,91.300,58.000,26.600,72.700
29698,99.400,182.300,96.100,58.100,27.000,85.100
29699,83.200,177.100,73.800,59.200,27.300,49.000
29700,92.100,177.900,88.200,53.000,27.100,72.700
29701,98.200,170.900,93.900,56.600,26.700,84.800
29702,87.200,173.800,83.000,52.300,26.600,50.400
29703,89.400,180.400,73.000,56.400,27.600,67.100
29704,84.000,172.800,72.500,55.300,27.200,53.500
29705,96.300,175.600,82.100,59.100,25.300,74.600
29706,95.800,175.700,86.000,56.800,25.000,75.300
29707,91.300,175.800,76.500,59.600,26.600,68.300
29708,100.900,173.600,95.600,58.200,26.400,88.500
29709,94.700,183.200,82.100,60.400,27.700,73.400
29710,89.400,174.800,77.400,55.800,26.900,65.900
29711,88.900,167.700,76.400,57.000,26.600,61.000
29712,97.700,181.300,89.900,59.600,26.200,71.100
29713,90.300,181.600,81.900,59.900,28.300,76.800
29714,87.200,171.300,78.000,56.600,24.600,57.200
29715,86.900,186.900,72.400,59.400,28.000,62.400
29716,99.900,184.600,84.000,58.200,26.300,83.200
29717,93.300,174.700,88.000,55.700,27.100,75.700
29718,88.900,175.400,82.900,55.400,24.900,66.500
29719,108.400,176.300,95.400,61.100,27.800,82.800
29720,107.800,179.400,100.800,58.600,26.900,94.900
29721,94.600,181.600,81.500,59.100,29.600,74.300
29722,79.600,169.100,70.300,54.900,25.100,56.300
29723,95.000,178.600,77.400,56.500,27.800,67.600
29724,88.800,166.700,79.900,61.400,25.500,56.200
29725,114.600,182.100,102.500,61.700,28.700,96.300
29726,92.300,174.600,74.300,55.600,24.000,59.500
29727,86.200,170.800,75.100,54.800,26.600,60.700
29728,86.900,169.700,74.400,54.300,24.800,54.800
29729,97.300,176.400,92.100,59.000,27.800,81.100
29730,112.900,190.900,111.800,55.300,29.300,121.100
29731,104.700,178.200,98.200,57.700,27.100,86.400
29732,116.200,182.300,117.400,58.000,27.600,117.800
29733,85.500,173.500,78.700,57.700,26.200,60.900
29734,101.300,181.300,81.900,55.700,26.500,70.600
29735,95.900,178.300,84.200,56.900,27.000,68.100
29736,108.500,173.700,100.800,58.900,26.900,89.400
29737,92.900,169.800,77.100,56.100,25.800,67.100
29738,100.600,175.400,92.100,59.200,27.800,80.700
29739,88.800,166.000,84.700,59.100,24.800,57.800
29740,89.000,176.400,78.200,55.400,26.200,63.400
29741,95.500,169.700,89.800,58.500,25.100,66.200
29742,94.400,174.400,90.500,57.500,24.900,70.700
29743,100.200,175.600,95.000,61.200,26.300,83.300
29744,102.000,188.700,98.900,58.700,27.300,93.300
29745,88.000,168.700,71.800,59.000,26.100,62.400
29746,89.800,171.500,77.500,56.800,25.900,59.700
29747,89.900,178.500,77.100,59.000,27.800,64.800
29748,87.100,171.800,78.000,57.500,25.800,62.800
29749,92.300,177.400,79.100,60.300,27.600,69.000
29750,90.700,173.000,81.500,58.200,25.400,66.100
29751,97.000,174.700,88.500,57.800,26.000,73.700
29752,93.700,176.700,78.900,57.400,24.500,70.000
29753,91.200,186.500,81.800,57.800,26.600,71.700
29754,91.000,174.500,87.300,56.600,26.200,65.200
29755,96.700,183.000,86.100,57.300,27.800,81.000
29756,92.900,179.000,80.800,59.400,30.000,65.700
29757,86.200,176.700,75.100,58.900,25.800,59.000
29758,85.200,173.600,79.500,56.200,26.300,56.800
29759,97.900,163.800,92.900,59.500,25.100,82.200
29760,78.400,165.400,83.900,56.800,25.000,46.300
29761,94.500,163.100,83.600,58.100,26.700,71.200
29762,85.700,179.500,75.000,57.000,26.000,63.600
29763,90.600,170.900,78.100,59.500,25.500,67.700
29764,85.700,167.800,77.900,53.700,25.600,62.200
29765,88.800,163.000,84.800,58.100,24.200,60.900
29766,97.800,175.100,84.500,57.000,27.000,73.200
29767,95.200,173.100,80.700,59.500,26.800,70.300
29768,97.400,177.200,83.000,59.100,25.000,58.400
29769,95.400,177.200,88.300,58.200,27.500,75.200
29770,88.900,170.000,79.200,57.700,24.400,61.300
29771,87.200,174.900,110.500,56.600,25.100,68.900
29772,121.700,181.400,108.000,54.200,26.700,99.200
29773,96.800,171.800,89.200,59.500,26.000,76.200
29774,87.900,176.300,79.300,56.500,26.600,56.600
29775,97.800,176.100,85.600,57.800,28.300,77.800
29776,99.700,182.700,80.800,58.800,27.500,71.700
29777,94.500,177.200,91.300,58.800,27.600,85.700
29778,99.400,174.300,89.500,58.300,27.900,71.800
29779,85.900,177.600,73.900,56.700,27.400,54.500
29780,92.600,177.900,82.400,56.900,26.100,62.000
29781,89.600,181.200,83.000,55.200,28.700,69.700
29782,88.200,178.800,71.300,57.500,26.300,63.000
29783,86.700,164.900,70.600,57.400,25.800,55.700
29784,95.200,172.300,83.200,58.700,25.700,73.700
29785,89.400,173.700,82.500,57.000,27.900,64.700
29786,90.300,165.800,80.900,54.000,25.900,58.900
29787,95.900,174.800,88.600,57.200,25.900,71.000
29788,93.900,178.500,83.200,53.200,28.400,67.800
29789,95.000,178.400,87.900,59.500,27.000,71.800
29790,105.600,168.200,105.100,58.400,25.400,87.200
29791,108.400,171.800,96.000,60.600,26.100,84.500
29792,95.800,172.800,84.900,53.300,26.700,69.300
29793,101.600,170.900,89.300,58.800,24.600,78.200
29794,88.000,173.800,79.900,56.500,26.500,61.400
29795,90.400,174.900,85.000,57.600,26.600,66.800
29796,89.100,175.600,89.200,55.300,25.700,62.000
29797,102.000,178.800,100.400,56.100,28.700,83.400
29798,80.300,175.000,80.700,55.600,25.200,53.400
29799,103.300,177.000,92.000,62.200,27.200,84.100
29800,100.400,173.800,89.200,59.400,27.100,72.800
29801,103.300,169.100,88.200,59.200,27.500,76.300
29802,103.500,181.000,92.700,57.300,27.400,83.000
29803,99.600,170.900,86.300,57.700,27.300,75.300
29804,87.200,173.100,67.000,57.600,24.800,51.700
29805,90.100,170.000,84.100,58.300,25.500,68.400
29806,83.300,172.000,78.900,57.700,25.600,53.000
29807,105.600,179.100,92.500,61.500,27.500,84.000
29808,96.400,172.200,85.000,57.500,26.000,72.300
29809,94.700,171.400,83.100,58.000,25.600,65.100
29810,111.600,176.500,100.000,60.300,28.100,99.600
29811,91.900,177.400,79.300,57.800,27.300,76.600
29812,83.800,179.300,86.300,53.800,27.200,58.300
29813,94.500,181.100,76.600,57.300,28.700,70.500
29814,92.000,170.900,81.100,55.300,25.700,67.900
29815,100.600,174.200,89.500,58.000,26.600,78.400
29816,86.500,173.200,87.000,57.100,24.800,59.200
29817,106.000,177.900,101.300,60.100,27.500,86.900
29818,96.000,174.500,93.900,59.000,26.100,78.700
29819,87.300,172.100,82.200,59.100,25.300,63.300
29820,85.400,167.400,73.200,58.200,25.900,61.000
29821,95.000,173.900,77.700,56.100,26.700,68.000
29822,95.600,169.800,80.900,55.900,25.600,64.500
29823,94.300,168.500,84.300,59.800,26.300,73.500
29824,91.700,179.300,79.600,57.000,26.400,65.300
29825,106.100,187.200,90.900,58.800,27.600,87.300
29826,86.500,166.400,71.000,56.300,24.100,51.500
29827,79.700,169.500,63.500,60.100,25.300,43.600
29828,113.500,177.800,110.200,58.600,28.400,107.200
29829,89.700,168.500,79.700,56.400,28.000,61.500
29830,111.400,190.200,103.900,58.200,28.600,102.400
29831,87.200,173.300,76.900,54.400,26.500,56.000
29832,101.600,181.600,83.400,56.200,26.600,73.800
29833,87.700,175.400,80.000,57.400,28.200,64.200
29834,87.000,175.600,73.900,58.300,26.900,59.500
29835,93.500,169.500,74.900,57.700,26.500,65.100
29836,92.400,170.100,82.000,54.600,25.100,72.900
29837,82.200,170.200,69.600,56.300,25.100,57.800
29838,111.300,186.400,100.900,57.500,29.500,102.100
29839,100.700,172.200,94.900,60.300,26.600,84.000
29840,102.300,173.100,94.600,58.200,27.600,76.900
29841,91.600,176.400,80.200,58.200,25.700,61.800
29842,113.800,174.500,102.600,58.900,26.500,95.200
29843,86.200,169.600,78.600,57.700,27.100,60.400
29844,79.500,178.100,79.800,54.300,26.600,53.200
29845,81.600,170.600,75.600,58.400,24.100,54.500
29846,109.500,170.500,98.100,58.300,26.500,84.800
29847,100.400,184.200,85.900,60.000,27.300,76.700
29848,89.400,168.600,78.200,57.400,24.800,63.800
29849,85.000,175.300,73.100,57.300,27.000,60.200
29850,98.600,174.900,79.000,56.000,26.200,69.200
29851,92.900,173.700,90.400,60.000,26.500,71.500
29852,107.700,166.600,92.400,58.100,25.900,83.700
29853,94.400,174.300,80.900,57.500,26.900,66.100
29854,98.600,173.800,88.900,57.900,25.800,74.000
29855,97.100,178.100,95.500,60.500,27.300,79.000
29856,103.500,179.100,92.900,59.400,27.300,83.100
29857,83.900,170.000,68.800,56.800,26.600,51.000
29858,102.400,176.900,83.700,56.800,27.700,77.700
29859,106.000,175.200,94.800,58.000,26.800,80.700
29860,108.400,184.000,87.700,59.000,28.900,83.700
29861,94.200,174.700,80.700,55.600,27.500,67.300
29862,99.400,179.600,81.400,60.000,27.500,75.200
29863,93.600,178.900,92.400,58.400,27.900,77.100
29864,91.700,181.500,83.300,56.700,27.100,69.400
29865,84.300,174.100,73.600,56.800,27.900,56.700
29866,88.000,172.700,76.100,54.900,25.600,56.800
29867,99.800,174.900,93.100,56.200,28.100,77.500
29868,115.600,180.600,113.100,59.800,27.700,104.000
29869,91.500,175.800,84.100,58.000,26.900,71.200
29870,110.900,169.100,102.600,55.800,26.400,87.400
29871,96.000,173.200,85.900,61.400,26.300,69.600
29872,87.300,173.800,82.800,55.400,26.800,62.900
29873,96.100,178.300,88.500,58.200,26.300,73.600
29874,98.100,184.900,91.000,53.800,27.500,76.900
29875,81.400,167.100,72.400,55.000,26.000,51.900
29876,107.200,178.400,97.900,58.800,28.600,87.100
29877,90.400,173.600,79.400,54.300,26.900,59.900
29878,119.500,182.700,110.700,60.100,27.400,107.600
29879,98.800,166.100,93.000,58.200,23.400,72.600
29880,115.800,177.100,100.100,57.300,26.600,92.500
29881,99.900,168.300,86.700,56.600,26.100,74.200
29882,87.300,171.000,82.200,58.500,25.400,60.500
29883,83.300,170.100,75.500,57.900,25.300,55.600
29884,101.800,179.500,98.100,54.600,28.400,81.900
29885,90.600,181.000,74.900,55.700,26.800,70.300
29886,88.600,165.200,79.500,57.500,24.400,60.900
29887,89.700,175.200,76.700,57.200,26.500,65.500
29888,93.400,182.800,89.600,55.800,26.000,63.700
29889,91.600,171.900,70.800,59.100,25.000,58.900
29890,115.600,180.600,113.100,59.800,27.700,104.000
29891,110.100,177.500,102.900,58.900,27.100,94.100
29892,88.400,169.400,75.000,59.400,25.600,57.600
29893,87.500,170.200,83.200,57.500,26.000,63.200
29894,97.100,177.100,79.700,58.100,25.800,66.400
29895,84.100,174.900,69.000,55.900,26.500,57.600
29896,100.400,170.100,97.600,57.700,25.800,83.100
29897,86.500,177.900,74.100,57.800,27.900,58.900
29898,101.300,173.900,93.000,57.300,27.500,81.000
29899,90.200,183.000,82.700,57.500,26.900,74.700
29900,86.800,173.500,74.900,55.700,25.600,60.100
29901,97.000,167.600,85.100,57.900,24.400,71.300
29902,101.800,165.500,93.200,58.800,25.200,75.500
29903,87.900,179.000,73.400,57.700,26.300,57.300
29904,94.800,182.400,87.500,57.200,26.700,71.700
29905,98.700,183.600,89.400,58.900,27.800,78.000
29906,102.400,170.500,92.200,57.200,26.500,87.200
29907,109.500,174.600,100.800,57.000,27.700,93.600
29908,95.600,174.900,85.000,56.200,26.000,73.100
29909,87.600,172.700,123.300,57.000,25.700,63.700
29910,98.400,178.800,90.300,58.400,26.200,76.200
29911,88.400,177.100,77.700,57.700,27.500,61.600
29912,100.400,176.400,89.500,57.000,26.200,76.100
29913,102.200,178.700,92.700,59.000,28.300,77.300
29914,107.100,169.300,89.300,58.600,25.600,84.300
29915,92.300,172.800,83.900,62.300,27.800,69.800
29916,101.000,171.400,90.300,56.100,26.300,75.100
29917,103.300,172.600,92.700,58.400,26.100,72.100
29918,110.000,176.500,100.800,55.000,26.400,90.200
29919,83.800,175.000,70.800,58.300,26.100,52.100
29920,100.700,175.700,81.700,57.700,26.300,72.700
29921,98.200,176.700,85.000,56.700,26.100,76.100
29922,102.600,174.400,99.400,55.500,26.200,83.300
29923,91.600,171.100,76.400,56.500,27.400,63.300
29924,84.700,168.600,69.300,54.800,24.200,55.900
29925,102.300,177.600,98.300,59.900,29.000,85.000
29926,91.200,169.800,83.200,56.100,29.800,67.300
29927,95.600,182.500,82.100,58.500,27.200,70.900
29928,102.900,171.500,85.900,57.000,26.500,73.700
29929,86.000,169.100,77.400,54.500,26.600,61.200
29930,89.300,176.100,82.700,57.700,25.900,63.700
29931,80.300,172.900,72.000,54.500,27.200,56.500
29932,108.400,173.600,95.000,57.800,27.300,82.900
29933,83.300,173.100,70.900,56.700,26.200,55.400
29934,87.600,179.300,71.500,57.200,26.900,60.400
29935,95.400,170.600,86.900,58.100,27.500,76.100
29936,103.300,166.200,89.900,58.200,22.600,76.600
29937,100.800,172.800,95.900,57.900,28.500,84.100
29938,92.500,174.600,79.800,54.000,24.800,66.400
29939,89.400,162.200,81.400,56.800,22.600,59.100
29940,95.300,170.400,82.900,54.900,25.200,64.200
29941,89.800,177.700,78.800,56.600,28.600,70.600
29942,103.100,177.300,94.700,58.000,25.800,82.800
29943,93.700,175.800,114.900,61.400,27.600,73.700
29944,95.600,180.300,87.900,55.400,27.600,76.900
29945,95.000,176.400,80.900,56.700,25.500,74.200
29946,107.700,175.300,98.800,56.800,26.400,88.300
29947,82.300,173.300,74.600,57.200,25.600,58.200
29948,90.500,174.400,77.400,57.300,27.500,62.100
29949,91.200,175.100,78.600,54.900,26.000,70.300
29950,104.500,183.500,105.400,58.700,27.200,107.500
29951,89.200,172.800,78.500,58.300,25.700,64.300
29952,109.600,179.600,100.200,57.000,27.700,93.800
29953,85.300,174.800,75.800,56.700,25.700,56.100
29954,100.200,173.800,96.200,56.200,27.000,86.400
29955,93.900,171.900,95.600,58.600,25.800,73.900
29956,89.700,177.300,84.600,56.400,25.500,63.600
29957,89.600,177.300,81.700,53.500,28.300,71.200
29958,92.600,161.300,80.500,56.500,24.400,66.100
29959,83.900,178.300,71.700,56.700,27.500,59.000
29960,112.200,175.500,105.100,57.800,26.800,94.800
29961,82.000,175.500,75.500,55.400,28.200,59.100
29962,106.100,171.700,93.300,56.700,26.100,90.200
29963,85.300,171.600,76.800,58.100,26.300,58.700
29964,105.500,180.000,95.000,57.200,27.000,91.300
29965,102.600,187.600,92.400,60.000,29.300,89.600
29966,96.600,183.800,91.200,58.200,27.700,69.500
29967,100.200,176.800,93.200,57.100,26.800,81.000
29968,86.100,172.800,73.500,56.000,24.600,59.300
29969,86.900,172.700,75.400,55.700,25.200,59.100
29970,106.100,185.200,100.000,60.100,26.900,92.900
29971,97.100,172.400,94.700,57.700,26.700,82.100
29972,96.500,167.700,74.700,56.800,25.200,62.000
29973,87.000,173.600,78.900,57.600,26.600,62.700
29974,90.500,170.200,75.000,58.800,26.700,65.900
29975,99.900,175.300,93.200,56.100,25.500,83.700
29976,87.300,177.800,82.500,57.600,26.200,61.000
29977,96.300,184.700,84.400,59.700,27.600,72.400
